Timestamp,DateTime,AgentID,Zone,CPU(%),RAM(%),TotalRAM(GB),Disk(%),TotalDisk(GB),FreeDisk(GB)
1762781919690,2025-11-10 20:38:39,Quang,Lab-301,1.58,85.18,15.74,58.25,476.01,198.74
1762781920676,2025-11-10 20:38:40,Quang,Lab-301,1.19,85.22,15.74,58.25,476.01,198.74
1762781921696,2025-11-10 20:38:41,Quang,Lab-301,1.15,85.13,15.74,58.25,476.01,198.74
1762781922726,2025-11-10 20:38:42,Quang,Lab-301,1.51,85.15,15.74,58.25,476.01,198.74
1762781923746,2025-11-10 20:38:43,Quang,Lab-301,1.73,85.08,15.74,58.25,476.01,198.74
1762781924696,2025-11-10 20:38:44,Quang,Lab-301,1.03,85.10,15.74,58.25,476.01,198.74
1762781925720,2025-11-10 20:38:45,Quang,Lab-301,1.15,85.24,15.74,58.25,476.01,198.74
1762781926741,2025-11-10 20:38:46,Quang,Lab-301,1.34,85.24,15.74,58.25,476.01,198.74
1762781927733,2025-11-10 20:38:47,Quang,Lab-301,1.38,85.23,15.74,58.25,476.01,198.74
1762781928758,2025-11-10 20:38:48,Quang,Lab-301,1.33,85.27,15.74,58.25,476.01,198.74
1762781929729,2025-11-10 20:38:49,Quang,Lab-301,1.01,85.27,15.74,58.25,476.01,198.74
1762781930746,2025-11-10 20:38:50,Quang,Lab-301,1.15,85.46,15.74,58.25,476.01,198.74
1762781931745,2025-11-10 20:38:51,Quang,Lab-301,1.36,85.64,15.74,58.25,476.01,198.74
1762781932780,2025-11-10 20:38:52,Quang,Lab-301,1.33,85.79,15.74,58.25,476.01,198.74
1762781933765,2025-11-10 20:38:53,Quang,Lab-301,0.98,85.82,15.74,58.25,476.01,198.74
1762781934775,2025-11-10 20:38:54,Quang,Lab-301,1.16,85.83,15.74,58.25,476.01,198.74
1762781935797,2025-11-10 20:38:55,Quang,Lab-301,1.34,85.91,15.74,58.25,476.01,198.74
1762781936785,2025-11-10 20:38:56,Quang,Lab-301,1.00,85.93,15.74,58.25,476.01,198.74
1762781937786,2025-11-10 20:38:57,Quang,Lab-301,0.97,85.71,15.74,58.25,476.01,198.74
1762781938780,2025-11-10 20:38:58,Quang,Lab-301,0.98,85.60,15.74,58.25,476.01,198.74
1762781939796,2025-11-10 20:38:59,Quang,Lab-301,1.16,85.63,15.74,58.25,476.01,198.74
1762781940805,2025-11-10 20:39:00,Quang,Lab-301,1.16,85.03,15.74,58.25,476.01,198.74
1762781941825,2025-11-10 20:39:01,Quang,Lab-301,1.35,85.23,15.74,58.25,476.01,198.74
1762781942899,2025-11-10 20:39:02,Quang,Lab-301,1.82,85.86,15.74,58.25,476.01,198.74
1762781943821,2025-11-10 20:39:03,Quang,Lab-301,1.27,86.17,15.74,58.25,476.01,198.74
1762781944857,2025-11-10 20:39:04,Quang,Lab-301,1.50,85.79,15.74,58.25,476.01,198.74
1762781945860,2025-11-10 20:39:05,Quang,Lab-301,1.37,87.09,15.74,58.25,476.01,198.74
1762781946845,2025-11-10 20:39:06,Quang,Lab-301,1.19,86.43,15.74,58.25,476.01,198.74
1762781947865,2025-11-10 20:39:07,Quang,Lab-301,1.34,86.41,15.74,58.25,476.01,198.74
1762781948842,2025-11-10 20:39:08,Quang,Lab-301,1.00,86.32,15.74,58.25,476.01,198.74
1762781949845,2025-11-10 20:39:09,Quang,Lab-301,0.97,86.26,15.74,58.25,476.01,198.74
1762781950855,2025-11-10 20:39:10,Quang,Lab-301,0.77,86.48,15.74,58.25,476.01,198.74
1762781951895,2025-11-10 20:39:11,Quang,Lab-301,1.31,86.41,15.74,58.25,476.01,198.74
1762781952885,2025-11-10 20:39:12,Quang,Lab-301,0.99,86.42,15.74,58.25,476.01,198.74
1762781953906,2025-11-10 20:39:13,Quang,Lab-301,1.34,86.41,15.74,58.25,476.01,198.74
1762781954919,2025-11-10 20:39:14,Quang,Lab-301,1.16,86.41,15.74,58.25,476.01,198.74
1762781955915,2025-11-10 20:39:15,Quang,Lab-301,0.98,86.45,15.74,58.25,476.01,198.74
1762781956958,2025-11-10 20:39:16,Quang,Lab-301,1.50,86.45,15.74,58.25,476.01,198.74
1762781957960,2025-11-10 20:39:17,Quang,Lab-301,1.17,86.43,15.74,58.25,476.01,198.74
1762781958995,2025-11-10 20:39:18,Quang,Lab-301,1.32,86.45,15.74,58.25,476.01,198.74
1762781959970,2025-11-10 20:39:19,Quang,Lab-301,1.20,86.36,15.74,58.25,476.01,198.74
1762781961004,2025-11-10 20:39:21,Quang,Lab-301,1.13,86.37,15.74,58.25,476.01,198.74
1762781962001,2025-11-10 20:39:22,Quang,Lab-301,1.38,86.35,15.74,58.25,476.01,198.74
1762781963011,2025-11-10 20:39:23,Quang,Lab-301,0.97,86.38,15.74,58.25,476.01,198.74
1762781964014,2025-11-10 20:39:24,Quang,Lab-301,1.17,86.34,15.74,58.25,476.01,198.74
1762781965054,2025-11-10 20:39:25,Quang,Lab-301,1.13,86.40,15.74,58.25,476.01,198.74
1762781966066,2025-11-10 20:39:26,Quang,Lab-301,1.54,86.53,15.74,58.25,476.01,198.74
1762781967099,2025-11-10 20:39:27,Quang,Lab-301,1.14,86.95,15.74,58.25,476.01,198.74
1762781968076,2025-11-10 20:39:28,Quang,Lab-301,1.20,87.43,15.74,58.25,476.01,198.74
1762781969071,2025-11-10 20:39:29,Quang,Lab-301,0.78,87.59,15.74,58.25,476.01,198.74
1762781970094,2025-11-10 20:39:30,Quang,Lab-301,1.34,87.56,15.74,58.25,476.01,198.74
1762781971106,2025-11-10 20:39:31,Quang,Lab-301,1.35,87.52,15.74,58.25,476.01,198.74
1762781972085,2025-11-10 20:39:32,Quang,Lab-301,1.00,87.35,15.74,58.25,476.01,198.74
1762781973178,2025-11-10 20:39:33,Quang,Lab-301,1.07,89.10,15.74,58.25,476.01,198.74
1762781974110,2025-11-10 20:39:34,Quang,Lab-301,1.26,90.02,15.74,58.25,476.01,198.74
1762781975099,2025-11-10 20:39:35,Quang,Lab-301,0.98,89.51,15.74,58.25,476.01,198.74
1762781976148,2025-11-10 20:39:36,Quang,Lab-301,1.31,89.94,15.74,58.25,476.01,198.74
1762781977132,2025-11-10 20:39:37,Quang,Lab-301,0.99,90.13,15.74,58.25,476.01,198.74
1762781978148,2025-11-10 20:39:38,Quang,Lab-301,1.15,89.85,15.74,58.25,476.01,198.74
1762781979148,2025-11-10 20:39:39,Quang,Lab-301,1.37,88.87,15.74,58.25,476.01,198.73
1762781980166,2025-11-10 20:39:40,Quang,Lab-301,1.34,88.94,15.74,58.25,476.01,198.73
1762781981161,2025-11-10 20:39:41,Quang,Lab-301,0.98,89.21,15.74,58.25,476.01,198.72
1762781982213,2025-11-10 20:39:42,Quang,Lab-301,1.49,88.85,15.74,58.25,476.01,198.73
1762781983173,2025-11-10 20:39:43,Quang,Lab-301,0.81,88.82,15.74,58.25,476.01,198.73
1762781984224,2025-11-10 20:39:44,Quang,Lab-301,1.30,88.88,15.74,58.25,476.01,198.73
1762781985195,2025-11-10 20:39:45,Quang,Lab-301,1.21,88.85,15.74,58.25,476.01,198.73
1762781986268,2025-11-10 20:39:46,Quang,Lab-301,2.01,88.99,15.74,58.25,476.01,198.73
1762781987275,2025-11-10 20:39:47,Quang,Lab-301,1.94,88.94,15.74,58.25,476.01,198.73
1762781988220,2025-11-10 20:39:48,Quang,Lab-301,1.03,88.73,15.74,58.25,476.01,198.73
1762781989232,2025-11-10 20:39:49,Quang,Lab-301,1.16,88.74,15.74,58.25,476.01,198.73
1762781990239,2025-11-10 20:39:50,Quang,Lab-301,1.16,88.85,15.74,58.25,476.01,198.73
1762781991232,2025-11-10 20:39:51,Quang,Lab-301,1.18,88.80,15.74,58.25,476.01,198.73
1762781992237,2025-11-10 20:39:52,Quang,Lab-301,0.97,88.80,15.74,58.25,476.01,198.73
1762781993248,2025-11-10 20:39:53,Quang,Lab-301,1.16,88.61,15.74,58.25,476.01,198.73
1762781994249,2025-11-10 20:39:54,Quang,Lab-301,0.98,88.74,15.74,58.25,476.01,198.73
1762781995263,2025-11-10 20:39:55,Quang,Lab-301,0.96,88.68,15.74,58.25,476.01,198.73
1762781996279,2025-11-10 20:39:56,Quang,Lab-301,0.96,88.94,15.74,58.25,476.01,198.73
1762781997300,2025-11-10 20:39:57,Quang,Lab-301,1.15,88.91,15.74,58.25,476.01,198.73
1762781998300,2025-11-10 20:39:58,Quang,Lab-301,1.17,88.79,15.74,58.25,476.01,198.73
1762781999297,2025-11-10 20:39:59,Quang,Lab-301,0.98,88.82,15.74,58.25,476.01,198.73
1762782000316,2025-11-10 20:40:00,Quang,Lab-301,0.96,88.72,15.74,58.25,476.01,198.73
1762782001343,2025-11-10 20:40:01,Quang,Lab-301,1.14,89.16,15.74,58.25,476.01,198.73
1762782002347,2025-11-10 20:40:02,Quang,Lab-301,1.17,89.54,15.74,58.25,476.01,198.73
1762782003387,2025-11-10 20:40:03,Quang,Lab-301,1.50,89.54,15.74,58.25,476.01,198.73
1762782004363,2025-11-10 20:40:04,Quang,Lab-301,0.80,89.51,15.74,58.25,476.01,198.73
1762782005369,2025-11-10 20:40:05,Quang,Lab-301,1.17,89.52,15.74,58.25,476.01,198.73
1762782006370,2025-11-10 20:40:06,Quang,Lab-301,1.17,89.56,15.74,58.25,476.01,198.73
1762782007381,2025-11-10 20:40:07,Quang,Lab-301,0.97,89.68,15.74,58.25,476.01,198.73
1762782008393,2025-11-10 20:40:08,Quang,Lab-301,1.15,89.81,15.74,58.25,476.01,198.73
1762782009395,2025-11-10 20:40:09,Quang,Lab-301,0.79,89.65,15.74,58.25,476.01,198.73
1762782010408,2025-11-10 20:40:10,Quang,Lab-301,1.16,89.79,15.74,58.25,476.01,198.73
1762782011416,2025-11-10 20:40:11,Quang,Lab-301,1.35,89.78,15.74,58.25,476.01,198.73
1762782012412,2025-11-10 20:40:12,Quang,Lab-301,0.79,89.68,15.74,58.25,476.01,198.73
1762782013407,2025-11-10 20:40:13,Quang,Lab-301,0.98,89.67,15.74,58.25,476.01,198.73
1762782014455,2025-11-10 20:40:14,Quang,Lab-301,1.31,89.70,15.74,58.25,476.01,198.73
1762782015477,2025-11-10 20:40:15,Quang,Lab-301,1.34,89.85,15.74,58.25,476.01,198.73
1762782016454,2025-11-10 20:40:16,Quang,Lab-301,1.20,89.74,15.74,58.25,476.01,198.73
1762782017479,2025-11-10 20:40:17,Quang,Lab-301,1.33,90.06,15.74,58.25,476.01,198.73
1762782018472,2025-11-10 20:40:18,Quang,Lab-301,1.18,90.15,15.74,58.25,476.01,198.73
1762782019477,2025-11-10 20:40:19,Quang,Lab-301,1.17,90.22,15.74,58.25,476.01,198.73
1762782020492,2025-11-10 20:40:20,Quang,Lab-301,1.15,90.18,15.74,58.25,476.01,198.73
1762782021488,2025-11-10 20:40:21,Quang,Lab-301,0.98,90.18,15.74,58.25,476.01,198.73
1762782022496,2025-11-10 20:40:22,Quang,Lab-301,1.16,90.14,15.74,58.25,476.01,198.73
1762782023496,2025-11-10 20:40:23,Quang,Lab-301,0.97,90.20,15.74,58.25,476.01,198.73
1762782024502,2025-11-10 20:40:24,Quang,Lab-301,0.97,90.19,15.74,58.25,476.01,198.73
1762782025516,2025-11-10 20:40:25,Quang,Lab-301,1.35,90.13,15.74,58.25,476.01,198.73
1762782026572,2025-11-10 20:40:26,Quang,Lab-301,0.74,90.77,15.74,58.25,476.01,198.73
1762782027544,2025-11-10 20:40:27,Quang,Lab-301,1.20,91.03,15.74,58.25,476.01,198.73
1762782028545,2025-11-10 20:40:28,Quang,Lab-301,1.17,91.05,15.74,58.25,476.01,198.73
1762782029548,2025-11-10 20:40:29,Quang,Lab-301,1.17,91.10,15.74,58.25,476.01,198.73
1762782030542,2025-11-10 20:40:30,Quang,Lab-301,0.98,91.09,15.74,58.25,476.01,198.73
1762782031561,2025-11-10 20:40:31,Quang,Lab-301,0.96,90.90,15.74,58.25,476.01,198.73
1762782032590,2025-11-10 20:40:32,Quang,Lab-301,1.14,91.85,15.74,58.25,476.01,198.74
1762782033578,2025-11-10 20:40:33,Quang,Lab-301,0.99,91.13,15.74,58.25,476.01,198.74
1762782034589,2025-11-10 20:40:34,Quang,Lab-301,1.16,91.06,15.74,58.25,476.01,198.74
1762782035591,2025-11-10 20:40:35,Quang,Lab-301,0.97,91.15,15.74,58.25,476.01,198.74
1762782036603,2025-11-10 20:40:36,Quang,Lab-301,1.16,91.17,15.74,58.25,476.01,198.74
1762782037621,2025-11-10 20:40:37,Quang,Lab-301,0.77,91.35,15.74,58.25,476.01,198.74
1762782038653,2025-11-10 20:40:38,Quang,Lab-301,1.51,91.35,15.74,58.25,476.01,198.74
1762782039701,2025-11-10 20:40:39,Quang,Lab-301,2.05,91.46,15.74,58.25,476.01,198.74
1762782040621,2025-11-10 20:40:40,Quang,Lab-301,1.05,91.50,15.74,58.25,476.01,198.74
1762782041635,2025-11-10 20:40:41,Quang,Lab-301,1.16,91.51,15.74,58.25,476.01,198.74
1762782042657,2025-11-10 20:40:42,Quang,Lab-301,1.34,91.51,15.74,58.25,476.01,198.74
1762782043655,2025-11-10 20:40:43,Quang,Lab-301,1.17,91.61,15.74,58.25,476.01,198.74
1762782044694,2025-11-10 20:40:44,Quang,Lab-301,1.51,91.52,15.74,58.25,476.01,198.74
1762782045631,2025-11-10 20:40:45,Quang,Lab-301,1.25,91.54,15.74,58.25,476.01,198.74
1762782046641,2025-11-10 20:40:46,Quang,Lab-301,0.97,91.56,15.74,58.25,476.01,198.74
1762782047651,2025-11-10 20:40:47,Quang,Lab-301,0.97,91.54,15.74,58.25,476.01,198.74
1762782048661,2025-11-10 20:40:48,Quang,Lab-301,0.96,91.57,15.74,58.25,476.01,198.74
1762782049661,2025-11-10 20:40:49,Quang,Lab-301,0.98,91.63,15.74,58.25,476.01,198.74
1762782050678,2025-11-10 20:40:50,Quang,Lab-301,0.96,91.83,15.74,58.25,476.01,198.74
1762782051688,2025-11-10 20:40:51,Quang,Lab-301,1.16,91.82,15.74,58.25,476.01,198.74
1762782052687,2025-11-10 20:40:52,Quang,Lab-301,0.98,91.92,15.74,58.25,476.01,198.74
1762782053730,2025-11-10 20:40:53,Quang,Lab-301,1.50,92.65,15.74,58.25,476.01,198.74
1762782054709,2025-11-10 20:40:54,Quang,Lab-301,1.00,92.67,15.74,58.25,476.01,198.74
1762782055730,2025-11-10 20:40:55,Quang,Lab-301,1.34,92.56,15.74,58.25,476.01,198.74
1762782056751,2025-11-10 20:40:56,Quang,Lab-301,1.34,92.54,15.74,58.25,476.01,198.74
1762782057723,2025-11-10 20:40:57,Quang,Lab-301,1.20,92.50,15.74,58.25,476.01,198.74
1762782058753,2025-11-10 20:40:58,Quang,Lab-301,1.14,92.47,15.74,58.25,476.01,198.74
1762782059784,2025-11-10 20:40:59,Quang,Lab-301,1.52,92.49,15.74,58.25,476.01,198.74
1762782060750,2025-11-10 20:41:00,Quang,Lab-301,1.21,92.80,15.74,58.25,476.01,198.74
1762782061770,2025-11-10 20:41:01,Quang,Lab-301,1.15,92.03,15.74,58.25,476.01,198.74
1762782062790,2025-11-10 20:41:02,Quang,Lab-301,1.73,91.83,15.74,58.25,476.01,198.74
1762782063770,2025-11-10 20:41:03,Quang,Lab-301,1.20,91.81,15.74,58.25,476.01,198.74
1762782064762,2025-11-10 20:41:04,Quang,Lab-301,0.98,91.76,15.74,58.25,476.01,198.74
